date,state,gender,legal,indigenous,count
2011-09-01,ACT,Female,Sentenced,Other,0
2011-09-01,ACT,Male,Remanded,ATSI,13
2011-09-01,ACT,Male,Remanded,Other,57
2011-09-01,ACT,Male,Sentenced,ATSI,0
2011-09-01,ACT,Male,Sentenced,Other,0
2011-09-01,NSW,Female,Remanded,ATSI,68
2011-09-01,NSW,Female,Remanded,Other,133
2011-09-01,NSW,Female,Sentenced,ATSI,0
2011-09-01,NSW,Female,Sentenced,Other,0
2011-09-01,NSW,Male,Remanded,ATSI,517
2011-09-01,NSW,Male,Remanded,Other,2052
2011-09-01,NSW,Male,Sentenced,ATSI,0
2011-09-01,NSW,Male,Sentenced,Other,0
2011-09-01,NT,Female,Remanded,ATSI,16
2011-09-01,NT,Female,Remanded,Other,2
2011-09-01,NT,Female,Sentenced,ATSI,0
2011-09-01,NT,Female,Sentenced,Other,0
2011-09-01,NT,Male,Remanded,ATSI,219
2011-09-01,NT,Male,Remanded,Other,51
2011-09-01,NT,Male,Sentenced,ATSI,0
2011-09-01,NT,Male,Sentenced,Other,0
2011-09-01,QLD,Female,Remanded,ATSI,36
2011-09-01,QLD,Female,Remanded,Other,57
2011-09-01,QLD,Female,Sentenced,ATSI,0
2011-09-01,QLD,Female,Sentenced,Other,0
2011-09-01,QLD,Male,Remanded,ATSI,307
2011-09-01,QLD,Male,Remanded,Other,803
2011-09-01,QLD,Male,Sentenced,ATSI,0
2011-09-01,QLD,Male,Sentenced,Other,0
2011-09-01,SA,Female,Remanded,ATSI,15
2011-09-01,SA,Female,Remanded,Other,27
2011-09-01,SA,Female,Sentenced,ATSI,0
2011-09-01,SA,Female,Sentenced,Other,0
2011-09-01,SA,Male,Remanded,ATSI,165
2011-09-01,SA,Male,Remanded,Other,403
2011-09-01,SA,Male,Sentenced,ATSI,0
2011-09-01,SA,Male,Sentenced,Other,0
2011-09-01,TAS,Female,Remanded,ATSI,2
2011-09-01,TAS,Female,Remanded,Other,7
2011-09-01,TAS,Female,Sentenced,ATSI,0
2011-09-01,TAS,Female,Sentenced,Other,0
2011-09-01,TAS,Male,Remanded,ATSI,11
2011-09-01,TAS,Male,Remanded,Other,87
2011-09-01,TAS,Male,Sentenced,ATSI,0
2011-09-01,TAS,Male,Sentenced,Other,0
2011-09-01,VIC,Female,Remanded,ATSI,6
2011-09-01,VIC,Female,Remanded,Other,61
2011-09-01,VIC,Female,Sentenced,ATSI,0
2011-09-01,VIC,Female,Sentenced,Other,0
2011-09-01,VIC,Male,Remanded,ATSI,51
2011-09-01,VIC,Male,Remanded,Other,776
2011-09-01,VIC,Male,Sentenced,ATSI,0
2011-09-01,VIC,Male,Sentenced,Other,0
2011-09-01,WA,Female,Remanded,ATSI,32
2011-09-01,WA,Female,Remanded,Other,27
2011-09-01,WA,Female,Sentenced,ATSI,0
2011-09-01,WA,Female,Sentenced,Other,0
2011-09-01,WA,Male,Remanded,ATSI,327
2011-09-01,WA,Male,Remanded,Other,455
2011-09-01,WA,Male,Sentenced,ATSI,0
2011-09-01,WA,Male,Sentenced,Other,0
2011-12-01,ACT,Female,Remanded,ATSI,1
2011-12-01,ACT,Female,Remanded,Other,3
2011-12-01,ACT,Female,Sentenced,ATSI,0
2011-12-01,ACT,Female,Sentenced,Other,0
2011-12-01,ACT,Male,Remanded,ATSI,14
2011-12-01,ACT,Male,Remanded,Other,60
2011-12-01,ACT,Male,Sentenced,ATSI,0
2011-12-01,ACT,Male,Sentenced,Other,0
2011-12-01,NSW,Female,Remanded,ATSI,58
2011-12-01,NSW,Female,Remanded,Other,135
2011-12-01,NSW,Female,Sentenced,ATSI,0
2011-12-01,NSW,Female,Sentenced,Other,0
2011-12-01,NSW,Male,Remanded,ATSI,508
2011-12-01,NSW,Male,Remanded,Other,2003
2011-12-01,NSW,Male,Sentenced,ATSI,0
2011-12-01,NSW,Male,Sentenced,Other,0
2011-12-01,NT,Female,Remanded,ATSI,17
2011-12-01,NT,Female,Remanded,Other,4
2011-12-01,NT,Female,Sentenced,ATSI,0
2011-12-01,NT,Female,Sentenced,Other,0
2011-12-01,NT,Male,Remanded,ATSI,209
2011-12-01,NT,Male,Remanded,Other,45
2011-12-01,NT,Male,Sentenced,ATSI,0
2011-12-01,NT,Male,Sentenced,Other,0
2011-12-01,QLD,Female,Remanded,ATSI,33
2011-12-01,QLD,Female,Remanded,Other,55
2011-12-01,QLD,Female,Sentenced,ATSI,0
2011-12-01,QLD,Female,Sentenced,Other,0
2011-12-01,QLD,Male,Remanded,ATSI,286
2011-12-01,QLD,Male,Remanded,Other,810
2011-12-01,QLD,Male,Sentenced,ATSI,0
2011-12-01,QLD,Male,Sentenced,Other,0
2011-12-01,SA,Female,Remanded,ATSI,25
2011-12-01,SA,Female,Remanded,Other,26
2011-12-01,SA,Female,Sentenced,ATSI,0
2011-12-01,SA,Female,Sentenced,Other,0
2011-12-01,SA,Male,Remanded,ATSI,165
2011-12-01,SA,Male,Remanded,Other,405
2011-12-01,SA,Male,Sentenced,ATSI,0
2011-12-01,SA,Male,Sentenced,Other,0
2011-12-01,TAS,Female,Remanded,ATSI,2
2011-12-01,TAS,Female,Remanded,Other,4
2011-12-01,TAS,Female,Sentenced,ATSI,0
2011-12-01,TAS,Female,Sentenced,Other,0
2011-12-01,TAS,Male,Remanded,ATSI,13
2011-12-01,TAS,Male,Remanded,Other,82
2011-12-01,TAS,Male,Sentenced,ATSI,0
2011-12-01,TAS,Male,Sentenced,Other,0
2011-12-01,VIC,Female,Remanded,ATSI,9
2011-12-01,VIC,Female,Remanded,Other,66
2011-12-01,VIC,Female,Sentenced,ATSI,0
2011-12-01,VIC,Female,Sentenced,Other,0
2011-12-01,VIC,Male,Remanded,ATSI,58
2011-12-01,VIC,Male,Remanded,Other,776
2011-12-01,VIC,Male,Sentenced,ATSI,0
2011-12-01,VIC,Male,Sentenced,Other,0
2011-12-01,WA,Female,Remanded,ATSI,47
2011-12-01,WA,Female,Remanded,Other,35
2011-12-01,WA,Female,Sentenced,ATSI,0
2011-12-01,WA,Female,Sentenced,Other,0
2011-12-01,WA,Male,Remanded,ATSI,358
2011-12-01,WA,Male,Remanded,Other,456
2011-12-01,WA,Male,Sentenced,ATSI,0
2011-12-01,WA,Male,Sentenced,Other,0
2012-03-01,ACT,Female,Remanded,ATSI,1
2012-03-01,ACT,Female,Remanded,Other,3
2012-03-01,ACT,Female,Sentenced,ATSI,0
2012-03-01,ACT,Female,Sentenced,Other,0
2012-03-01,ACT,Male,Remanded,ATSI,19
2012-03-01,ACT,Male,Remanded,Other,75
2012-03-01,ACT,Male,Sentenced,ATSI,0
2012-03-01,ACT,Male,Sentenced,Other,0
2012-03-01,NSW,Female,Remanded,ATSI,59
2012-03-01,NSW,Female,Remanded,Other,149
2012-03-01,NSW,Female,Sentenced,ATSI,0
2012-03-01,NSW,Female,Sentenced,Other,0
2012-03-01,NSW,Male,Remanded,ATSI,527
2012-03-01,NSW,Male,Remanded,Other,1996
2012-03-01,NSW,Male,Sentenced,ATSI,0
2012-03-01,NSW,Male,Sentenced,Other,0
2012-03-01,NT,Female,Remanded,ATSI,18
2012-03-01,NT,Female,Remanded,Other,1
2012-03-01,NT,Female,Sentenced,ATSI,0
2012-03-01,NT,Female,Sentenced,Other,0
2012-03-01,NT,Male,Remanded,ATSI,258
2012-03-01,NT,Male,Remanded,Other,40
2012-03-01,NT,Male,Sentenced,ATSI,0
2012-03-01,NT,Male,Sentenced,Other,0
2012-03-01,QLD,Female,Remanded,ATSI,31
2012-03-01,QLD,Female,Remanded,Other,63
2012-03-01,QLD,Female,Sentenced,ATSI,0
2012-03-01,QLD,Female,Sentenced,Other,0
2012-03-01,QLD,Male,Remanded,ATSI,300
2012-03-01,QLD,Male,Remanded,Other,830
2012-03-01,QLD,Male,Sentenced,ATSI,0
2012-03-01,QLD,Male,Sentenced,Other,0
2012-03-01,SA,Female,Remanded,ATSI,25
2012-03-01,SA,Female,Remanded,Other,31
2012-03-01,SA,Female,Sentenced,ATSI,0
2012-03-01,SA,Female,Sentenced,Other,0
2012-03-01,SA,Male,Remanded,ATSI,163
2012-03-01,SA,Male,Remanded,Other,458
2012-03-01,SA,Male,Sentenced,ATSI,0
2012-03-01,SA,Male,Sentenced,Other,0
2012-03-01,TAS,Female,Remanded,ATSI,4
2012-03-01,TAS,Female,Remanded,Other,8
2012-03-01,TAS,Female,Sentenced,ATSI,0
2012-03-01,TAS,Female,Sentenced,Other,0
2012-03-01,TAS,Male,Remanded,ATSI,16
2012-03-01,TAS,Male,Remanded,Other,88
2012-03-01,TAS,Male,Sentenced,ATSI,0
2012-03-01,TAS,Male,Sentenced,Other,0
2012-03-01,VIC,Female,Remanded,ATSI,10
2012-03-01,VIC,Female,Remanded,Other,69
2012-03-01,VIC,Female,Sentenced,ATSI,0
2012-03-01,VIC,Female,Sentenced,Other,0
2012-03-01,VIC,Male,Remanded,ATSI,63
2012-03-01,VIC,Male,Remanded,Other,788
2012-03-01,VIC,Male,Sentenced,ATSI,0
2012-03-01,VIC,Male,Sentenced,Other,0
2012-03-01,WA,Female,Remanded,ATSI,51
2012-03-01,WA,Female,Remanded,Other,42
2012-03-01,WA,Female,Sentenced,ATSI,0
2012-03-01,WA,Female,Sentenced,Other,0
2012-03-01,WA,Male,Remanded,ATSI,387
2012-03-01,WA,Male,Remanded,Other,484
2012-03-01,WA,Male,Sentenced,ATSI,0
2012-03-01,WA,Male,Sentenced,Other,0
2012-06-01,ACT,Female,Remanded,ATSI,0
2012-06-01,ACT,Female,Remanded,Other,3
2012-06-01,ACT,Female,Sentenced,ATSI,0
2012-06-01,ACT,Female,Sentenced,Other,0
2012-06-01,ACT,Male,Remanded,ATSI,17
2012-06-01,ACT,Male,Remanded,Other,75
2012-06-01,ACT,Male,Sentenced,ATSI,0
2012-06-01,ACT,Male,Sentenced,Other,0
2012-06-01,NSW,Female,Remanded,ATSI,63
2012-06-01,NSW,Female,Remanded,Other,141
2012-06-01,NSW,Female,Sentenced,ATSI,0
2012-06-01,NSW,Female,Sentenced,Other,0
2012-06-01,NSW,Male,Remanded,ATSI,499
2012-06-01,NSW,Male,Remanded,Other,1955
2012-06-01,NSW,Male,Sentenced,ATSI,0
2012-06-01,NSW,Male,Sentenced,Other,0
2012-06-01,NT,Female,Remanded,ATSI,26
2012-06-01,NT,Female,Remanded,Other,3
2012-06-01,NT,Female,Sentenced,ATSI,0
2012-06-01,NT,Female,Sentenced,Other,0
2012-06-01,NT,Male,Remanded,ATSI,265
2012-06-01,NT,Male,Remanded,Other,37
2012-06-01,NT,Male,Sentenced,ATSI,0
2012-06-01,NT,Male,Sentenced,Other,0
2012-06-01,QLD,Female,Remanded,ATSI,38
2012-06-01,QLD,Female,Remanded,Other,63
2012-06-01,QLD,Female,Sentenced,ATSI,0
2012-06-01,QLD,Female,Sentenced,Other,0
2012-06-01,QLD,Male,Remanded,ATSI,303
2012-06-01,QLD,Male,Remanded,Other,829
2012-06-01,QLD,Male,Sentenced,ATSI,0
2012-06-01,QLD,Male,Sentenced,Other,0
2012-06-01,SA,Female,Remanded,ATSI,32
2012-06-01,SA,Female,Remanded,Other,27
2012-06-01,SA,Female,Sentenced,ATSI,0
2012-06-01,SA,Female,Sentenced,Other,0
2012-06-01,SA,Male,Remanded,ATSI,172
2012-06-01,SA,Male,Remanded,Other,454
2012-06-01,SA,Male,Sentenced,ATSI,0
2012-06-01,SA,Male,Sentenced,Other,0
2012-06-01,TAS,Female,Remanded,ATSI,4
2012-06-01,TAS,Female,Remanded,Other,3
2012-06-01,TAS,Female,Sentenced,ATSI,0
2012-06-01,TAS,Female,Sentenced,Other,0
2012-06-01,TAS,Male,Remanded,ATSI,6
2012-06-01,TAS,Male,Remanded,Other,88
2012-06-01,TAS,Male,Sentenced,ATSI,0
2012-06-01,TAS,Male,Sentenced,Other,0
2012-06-01,VIC,Female,Remanded,ATSI,11
2012-06-01,VIC,Female,Remanded,Other,70
2012-06-01,VIC,Female,Sentenced,ATSI,0
2012-06-01,VIC,Female,Sentenced,Other,0
2012-06-01,VIC,Male,Remanded,ATSI,69
2012-06-01,VIC,Male,Remanded,Other,830
2012-06-01,VIC,Male,Sentenced,ATSI,0
2012-06-01,VIC,Male,Sentenced,Other,0
2012-06-01,WA,Female,Remanded,ATSI,55
2012-06-01,WA,Female,Remanded,Other,40
2012-06-01,WA,Female,Sentenced,ATSI,0
2012-06-01,WA,Female,Sentenced,Other,0
2012-06-01,WA,Male,Remanded,ATSI,399
2012-06-01,WA,Male,Remanded,Other,489
2012-06-01,WA,Male,Sentenced,ATSI,0
2012-06-01,WA,Male,Sentenced,Other,0
2012-09-01,ACT,Female,Remanded,ATSI,0
2012-09-01,ACT,Female,Remanded,Other,3
2012-09-01,ACT,Female,Sentenced,ATSI,0
2012-09-01,ACT,Female,Sentenced,Other,0
2012-09-01,ACT,Male,Remanded,ATSI,20
2012-09-01,ACT,Male,Remanded,Other,71
2012-09-01,ACT,Male,Sentenced,ATSI,0
2012-09-01,ACT,Male,Sentenced,Other,0
2012-09-01,NSW,Female,Remanded,ATSI,71
2012-09-01,NSW,Female,Remanded,Other,145
2012-09-01,NSW,Female,Sentenced,ATSI,0
2012-09-01,NSW,Female,Sentenced,Other,0
2012-09-01,NSW,Male,Remanded,ATSI,457
2012-09-01,NSW,Male,Remanded,Other,1914
2012-09-01,NSW,Male,Sentenced,ATSI,0
2012-09-01,NSW,Male,Sentenced,Other,0
2012-09-01,NT,Female,Remanded,ATSI,26
2012-09-01,NT,Female,Remanded,Other,4
2012-09-01,NT,Female,Sentenced,ATSI,0
2012-09-01,NT,Female,Sentenced,Other,0
2012-09-01,NT,Male,Remanded,ATSI,257
2012-09-01,NT,Male,Remanded,Other,45
2012-09-01,NT,Male,Sentenced,ATSI,0
2012-09-01,NT,Male,Sentenced,Other,0
2012-09-01,QLD,Female,Remanded,ATSI,41
2012-09-01,QLD,Female,Remanded,Other,64
2012-09-01,QLD,Female,Sentenced,ATSI,0
2012-09-01,QLD,Female,Sentenced,Other,0
2012-09-01,QLD,Male,Remanded,ATSI,302
2012-09-01,QLD,Male,Remanded,Other,811
2012-09-01,QLD,Male,Sentenced,ATSI,0
2012-09-01,QLD,Male,Sentenced,Other,0
2012-09-01,SA,Female,Remanded,ATSI,22
2012-09-01,SA,Female,Remanded,Other,31
2012-09-01,SA,Female,Sentenced,ATSI,0
2012-09-01,SA,Female,Sentenced,Other,0
2012-09-01,SA,Male,Remanded,ATSI,162
2012-09-01,SA,Male,Remanded,Other,432
2012-09-01,SA,Male,Sentenced,ATSI,0
2012-09-01,SA,Male,Sentenced,Other,0
2012-09-01,TAS,Female,Remanded,ATSI,3
2012-09-01,TAS,Female,Remanded,Other,5
2012-09-01,TAS,Female,Sentenced,ATSI,0
2012-09-01,TAS,Female,Sentenced,Other,0
2012-09-01,TAS,Male,Remanded,ATSI,11
2012-09-01,TAS,Male,Remanded,Other,66
2012-09-01,TAS,Male,Sentenced,ATSI,0
2012-09-01,TAS,Male,Sentenced,Other,0
2012-09-01,VIC,Female,Remanded,ATSI,10
2012-09-01,VIC,Female,Remanded,Other,75
2012-09-01,VIC,Female,Sentenced,ATSI,0
2012-09-01,VIC,Female,Sentenced,Other,0
2012-09-01,VIC,Male,Remanded,ATSI,73
2012-09-01,VIC,Male,Remanded,Other,863
2012-09-01,VIC,Male,Sentenced,ATSI,0
2012-09-01,VIC,Male,Sentenced,Other,0
2012-09-01,WA,Female,Remanded,ATSI,52
2012-09-01,WA,Female,Remanded,Other,45
2012-09-01,WA,Female,Sentenced,ATSI,0
2012-09-01,WA,Female,Sentenced,Other,0
2012-09-01,WA,Male,Remanded,ATSI,371
2012-09-01,WA,Male,Remanded,Other,510
2012-09-01,WA,Male,Sentenced,ATSI,0
2012-09-01,WA,Male,Sentenced,Other,0
2012-12-01,ACT,Female,Remanded,ATSI,1
2012-12-01,ACT,Female,Remanded,Other,3
2012-12-01,ACT,Female,Sentenced,ATSI,0
2012-12-01,ACT,Female,Sentenced,Other,0
2012-12-01,ACT,Male,Remanded,ATSI,15
2012-12-01,ACT,Male,Remanded,Other,71
2012-12-01,ACT,Male,Sentenced,ATSI,0
2012-12-01,ACT,Male,Sentenced,Other,0
2012-12-01,NSW,Female,Remanded,ATSI,80
2012-12-01,NSW,Female,Remanded,Other,134
2012-12-01,NSW,Female,Sentenced,ATSI,0
2012-12-01,NSW,Female,Sentenced,Other,0
2012-12-01,NSW,Male,Remanded,ATSI,511
2012-12-01,NSW,Male,Remanded,Other,1987
2012-12-01,NSW,Male,Sentenced,ATSI,0
2012-12-01,NSW,Male,Sentenced,Other,0
2012-12-01,NT,Female,Remanded,ATSI,20
2012-12-01,NT,Female,Remanded,Other,3
2012-12-01,NT,Female,Sentenced,ATSI,0
2012-12-01,NT,Female,Sentenced,Other,0
2012-12-01,NT,Male,Remanded,ATSI,238
2012-12-01,NT,Male,Remanded,Other,44
2012-12-01,NT,Male,Sentenced,ATSI,0
2012-12-01,NT,Male,Sentenced,Other,0
2012-12-01,QLD,Female,Remanded,ATSI,40
2012-12-01,QLD,Female,Remanded,Other,64
2012-12-01,QLD,Female,Sentenced,ATSI,0
2012-12-01,QLD,Female,Sentenced,Other,0
2012-12-01,QLD,Male,Remanded,ATSI,304
2012-12-01,QLD,Male,Remanded,Other,788
2012-12-01,QLD,Male,Sentenced,ATSI,0
2012-12-01,QLD,Male,Sentenced,Other,0
2012-12-01,SA,Female,Remanded,ATSI,19
2012-12-01,SA,Female,Remanded,Other,32
2012-12-01,SA,Female,Sentenced,ATSI,0
2012-12-01,SA,Female,Sentenced,Other,0
2012-12-01,SA,Male,Remanded,ATSI,169
2012-12-01,SA,Male,Remanded,Other,469
2012-12-01,SA,Male,Sentenced,ATSI,0
2012-12-01,SA,Male,Sentenced,Other,0
2012-12-01,TAS,Female,Remanded,ATSI,2
2012-12-01,TAS,Female,Remanded,Other,5
2012-12-01,TAS,Female,Sentenced,ATSI,0
2012-12-01,TAS,Female,Sentenced,Other,0
2012-12-01,TAS,Male,Remanded,ATSI,15
2012-12-01,TAS,Male,Remanded,Other,72
2012-12-01,TAS,Male,Sentenced,ATSI,0
2012-12-01,TAS,Male,Sentenced,Other,0
2012-12-01,VIC,Female,Remanded,ATSI,10
2012-12-01,VIC,Female,Remanded,Other,83
2012-12-01,VIC,Female,Sentenced,ATSI,0
2012-12-01,VIC,Female,Sentenced,Other,0
2012-12-01,VIC,Male,Remanded,ATSI,58
2012-12-01,VIC,Male,Remanded,Other,839
2012-12-01,VIC,Male,Sentenced,ATSI,0
2012-12-01,VIC,Male,Sentenced,Other,0
2012-12-01,WA,Female,Remanded,ATSI,54
2012-12-01,WA,Female,Remanded,Other,44
2012-12-01,WA,Female,Sentenced,ATSI,0
2012-12-01,WA,Female,Sentenced,Other,0
2012-12-01,WA,Male,Remanded,ATSI,364
2012-12-01,WA,Male,Remanded,Other,509
2012-12-01,WA,Male,Sentenced,ATSI,0
2012-12-01,WA,Male,Sentenced,Other,0
2013-03-01,ACT,Female,Remanded,ATSI,0
2013-03-01,ACT,Female,Remanded,Other,4
2013-03-01,ACT,Female,Sentenced,ATSI,0
2013-03-01,ACT,Female,Sentenced,Other,0
2013-03-01,ACT,Male,Remanded,ATSI,17
2013-03-01,ACT,Male,Remanded,Other,60
2013-03-01,ACT,Male,Sentenced,ATSI,0
2013-03-01,ACT,Male,Sentenced,Other,0
2013-03-01,NSW,Female,Remanded,ATSI,92
2013-03-01,NSW,Female,Remanded,Other,139
2013-03-01,NSW,Female,Sentenced,ATSI,0
2013-03-01,NSW,Female,Sentenced,Other,0
2013-03-01,NSW,Male,Remanded,ATSI,596
2013-03-01,NSW,Male,Remanded,Other,2039
2013-03-01,NSW,Male,Sentenced,ATSI,0
2013-03-01,NSW,Male,Sentenced,Other,0
2013-03-01,NT,Female,Remanded,ATSI,30
2013-03-01,NT,Female,Remanded,Other,1
2013-03-01,NT,Female,Sentenced,ATSI,0
2013-03-01,NT,Female,Sentenced,Other,0
2013-03-01,NT,Male,Remanded,ATSI,292
2013-03-01,NT,Male,Remanded,Other,43
2013-03-01,NT,Male,Sentenced,ATSI,0
2013-03-01,NT,Male,Sentenced,Other,0
2013-03-01,QLD,Female,Remanded,ATSI,41
2013-03-01,QLD,Female,Remanded,Other,77
2013-03-01,QLD,Female,Sentenced,ATSI,0
2013-03-01,QLD,Female,Sentenced,Other,0
2013-03-01,QLD,Male,Remanded,ATSI,358
2013-03-01,QLD,Male,Remanded,Other,848
2013-03-01,QLD,Male,Sentenced,ATSI,0
2013-03-01,QLD,Male,Sentenced,Other,0
2013-03-01,SA,Female,Remanded,ATSI,23
2013-03-01,SA,Female,Remanded,Other,32
2013-03-01,SA,Female,Sentenced,ATSI,0
2013-03-01,SA,Female,Sentenced,Other,0
2013-03-01,SA,Male,Remanded,ATSI,174
2013-03-01,SA,Male,Remanded,Other,492
2013-03-01,SA,Male,Sentenced,ATSI,0
2013-03-01,SA,Male,Sentenced,Other,0
2013-03-01,TAS,Female,Remanded,ATSI,1
2013-03-01,TAS,Female,Remanded,Other,5
2013-03-01,TAS,Female,Sentenced,ATSI,0
2013-03-01,TAS,Female,Sentenced,Other,0
2013-03-01,TAS,Male,Remanded,ATSI,18
2013-03-01,TAS,Male,Remanded,Other,54
2013-03-01,TAS,Male,Sentenced,ATSI,0
2013-03-01,TAS,Male,Sentenced,Other,0
2013-03-01,VIC,Female,Remanded,ATSI,11
2013-03-01,VIC,Female,Remanded,Other,80
2013-03-01,VIC,Female,Sentenced,ATSI,0
2013-03-01,VIC,Female,Sentenced,Other,0
2013-03-01,VIC,Male,Remanded,ATSI,76
2013-03-01,VIC,Male,Remanded,Other,861
2013-03-01,VIC,Male,Sentenced,ATSI,0
2013-03-01,VIC,Male,Sentenced,Other,0
2013-03-01,WA,Female,Remanded,ATSI,56
2013-03-01,WA,Female,Remanded,Other,53
2013-03-01,WA,Female,Sentenced,ATSI,0
2013-03-01,WA,Female,Sentenced,Other,0
2013-03-01,WA,Male,Remanded,ATSI,393
2013-03-01,WA,Male,Remanded,Other,514
2013-03-01,WA,Male,Sentenced,ATSI,0
2013-03-01,WA,Male,Sentenced,Other,0
2013-06-01,ACT,Female,Remanded,ATSI,1
2013-06-01,ACT,Female,Remanded,Other,4
2013-06-01,ACT,Female,Sentenced,ATSI,0
2013-06-01,ACT,Female,Sentenced,Other,0
2013-06-01,ACT,Male,Remanded,ATSI,21
2013-06-01,ACT,Male,Remanded,Other,54
2013-06-01,ACT,Male,Sentenced,ATSI,0
2013-06-01,ACT,Male,Sentenced,Other,0
2013-06-01,NSW,Female,Remanded,ATSI,85
2013-06-01,NSW,Female,Remanded,Other,142
2013-06-01,NSW,Female,Sentenced,ATSI,0
2013-06-01,NSW,Female,Sentenced,Other,0
2013-06-01,NSW,Male,Remanded,ATSI,600
2013-06-01,NSW,Male,Remanded,Other,2094
2013-06-01,NSW,Male,Sentenced,ATSI,0
2013-06-01,NSW,Male,Sentenced,Other,0
2013-06-01,NT,Female,Remanded,ATSI,24
2013-06-01,NT,Female,Remanded,Other,2
2013-06-01,NT,Female,Sentenced,ATSI,0
2013-06-01,NT,Female,Sentenced,Other,0
2013-06-01,NT,Male,Remanded,ATSI,279
2013-06-01,NT,Male,Remanded,Other,37
2013-06-01,NT,Male,Sentenced,ATSI,0
2013-06-01,NT,Male,Sentenced,Other,0
2013-06-01,QLD,Female,Remanded,ATSI,43
2013-06-01,QLD,Female,Remanded,Other,90
2013-06-01,QLD,Female,Sentenced,ATSI,0
2013-06-01,QLD,Female,Sentenced,Other,0
2013-06-01,QLD,Male,Remanded,ATSI,359
2013-06-01,QLD,Male,Remanded,Other,873
2013-06-01,QLD,Male,Sentenced,ATSI,0
2013-06-01,QLD,Male,Sentenced,Other,0
2013-06-01,SA,Female,Remanded,ATSI,25
2013-06-01,SA,Female,Remanded,Other,41
2013-06-01,SA,Female,Sentenced,ATSI,0
2013-06-01,SA,Female,Sentenced,Other,0
2013-06-01,SA,Male,Remanded,ATSI,182
2013-06-01,SA,Male,Remanded,Other,516
2013-06-01,SA,Male,Sentenced,ATSI,0
2013-06-01,SA,Male,Sentenced,Other,0
2013-06-01,TAS,Female,Remanded,ATSI,1
2013-06-01,TAS,Female,Remanded,Other,6
2013-06-01,TAS,Female,Sentenced,ATSI,0
2013-06-01,TAS,Female,Sentenced,Other,0
2013-06-01,TAS,Male,Remanded,ATSI,19
2013-06-01,TAS,Male,Remanded,Other,78
2013-06-01,TAS,Male,Sentenced,ATSI,0
2013-06-01,TAS,Male,Sentenced,Other,0
2013-06-01,VIC,Female,Remanded,ATSI,12
2013-06-01,VIC,Female,Remanded,Other,76
2013-06-01,VIC,Female,Sentenced,ATSI,0
2013-06-01,VIC,Female,Sentenced,Other,0
2013-06-01,VIC,Male,Remanded,ATSI,78
2013-06-01,VIC,Male,Remanded,Other,856
2013-06-01,VIC,Male,Sentenced,ATSI,0
2013-06-01,VIC,Male,Sentenced,Other,0
2013-06-01,WA,Female,Remanded,ATSI,57
2013-06-01,WA,Female,Remanded,Other,48
2013-06-01,WA,Female,Sentenced,ATSI,0
2013-06-01,WA,Female,Sentenced,Other,0
2013-06-01,WA,Male,Remanded,ATSI,414
2013-06-01,WA,Male,Remanded,Other,541
2013-06-01,WA,Male,Sentenced,ATSI,0
2013-06-01,WA,Male,Sentenced,Other,0
2013-09-01,ACT,Female,Remanded,ATSI,1
2013-09-01,ACT,Female,Remanded,Other,3
2013-09-01,ACT,Female,Sentenced,ATSI,0
2013-09-01,ACT,Female,Sentenced,Other,0
2013-09-01,ACT,Male,Remanded,ATSI,21
2013-09-01,ACT,Male,Remanded,Other,68
2013-09-01,ACT,Male,Sentenced,ATSI,0
2013-09-01,ACT,Male,Sentenced,Other,0
2013-09-01,NSW,Female,Remanded,ATSI,82
2013-09-01,NSW,Female,Remanded,Other,150
2013-09-01,NSW,Female,Sentenced,ATSI,0
2013-09-01,NSW,Female,Sentenced,Other,0
2013-09-01,NSW,Male,Remanded,ATSI,554
2013-09-01,NSW,Male,Remanded,Other,2066
2013-09-01,NSW,Male,Sentenced,ATSI,0
2013-09-01,NSW,Male,Sentenced,Other,0
2013-09-01,NT,Female,Remanded,ATSI,27
2013-09-01,NT,Female,Remanded,Other,4
2013-09-01,NT,Female,Sentenced,ATSI,0
2013-09-01,NT,Female,Sentenced,Other,0
2013-09-01,NT,Male,Remanded,ATSI,297
2013-09-01,NT,Male,Remanded,Other,43
2013-09-01,NT,Male,Sentenced,ATSI,0
2013-09-01,NT,Male,Sentenced,Other,0
2013-09-01,QLD,Female,Remanded,ATSI,44
2013-09-01,QLD,Female,Remanded,Other,89
2013-09-01,QLD,Female,Sentenced,ATSI,0
2013-09-01,QLD,Female,Sentenced,Other,0
2013-09-01,QLD,Male,Remanded,ATSI,343
2013-09-01,QLD,Male,Remanded,Other,916
2013-09-01,QLD,Male,Sentenced,ATSI,0
2013-09-01,QLD,Male,Sentenced,Other,0
2013-09-01,SA,Female,Remanded,ATSI,22
2013-09-01,SA,Female,Remanded,Other,39
2013-09-01,SA,Female,Sentenced,ATSI,0
2013-09-01,SA,Female,Sentenced,Other,0
2013-09-01,SA,Male,Remanded,ATSI,176
2013-09-01,SA,Male,Remanded,Other,550
2013-09-01,SA,Male,Sentenced,ATSI,0
2013-09-01,SA,Male,Sentenced,Other,0
2013-09-01,TAS,Female,Remanded,ATSI,1
2013-09-01,TAS,Female,Remanded,Other,4
2013-09-01,TAS,Female,Sentenced,ATSI,0
2013-09-01,TAS,Female,Sentenced,Other,0
2013-09-01,TAS,Male,Remanded,ATSI,17
2013-09-01,TAS,Male,Remanded,Other,75
2013-09-01,TAS,Male,Sentenced,ATSI,0
